Time,Distance,X,Y,Speed,Throttle,Brake,RPM,nGear,DRS,LapID,PointIndex,Year,GrandPrix,Session,Driver,LapNumber,LapTime_s,Time_s
0 days 00:00:22.359000,1388.886666666666,119.77269226620774,12711.772078183702,285.0,100.0,False,10576.0,8,0,3,171,2023,Italian Grand Prix,R,HAM,49.0,85.888,22.359
0 days 00:00:22.367000,1389.5242127805882,123.0,12717.0,285.1,100.0,False,10579.65,8,0,3,172,2023,Italian Grand Prix,R,HAM,49.0,85.888,22.367
0 days 00:00:22.486000,1399.0352198700734,175.0,12798.0,286.5875008,100.0,False,10633.9437792,8,0,3,173,2023,Italian Grand Prix,R,HAM,49.0,85.888,22.486
0 days 00:00:22.679000,1414.5755555555547,315.33902499459094,12989.652844646618,289.0,100.0,False,10722.0,8,0,3,174,2023,Italian Grand Prix,R,HAM,49.0,85.888,22.679
0 days 00:00:22.726000,1418.3828258647825,347.0,13031.0,289.67142948571427,100.0,False,10734.253588114285,8,0,3,175,2023,Italian Grand Prix,R,HAM,49.0,85.888,22.726
0 days 00:00:22.959000,1437.3644444444437,446.6058429992063,13150.792031941068,293.0,100.0,False,10795.0,8,0,3,176,2023,Italian Grand Prix,R,HAM,49.0,85.888,22.959
0 days 00:00:23.167000,1454.3911601517302,525.0,13226.0,294.48571428571427,100.0,False,10869.285714285714,8,0,3,177,2023,Italian Grand Prix,R,HAM,49.0,85.888,23.167
0 days 00:00:23.239000,1460.3088888888883,563.7267240016531,13262.517827152964,295.0,100.0,False,10895.0,8,0,3,178,2023,Italian Grand Prix,R,HAM,49.0,85.888,23.239
0 days 00:00:23.427000,1475.8293258447284,682.0,13371.0,296.56666666666666,100.0,False,10952.966666666667,8,0,3,179,2023,Italian Grand Prix,R,HAM,49.0,85.888,23.427
0 days 00:00:23.507000,1482.4622245184794,732.0,13414.0,297.23333333333335,100.0,False,10977.633333333333,8,0,3,180,2023,Italian Grand Prix,R,HAM,49.0,85.888,23.507
0 days 00:00:23.599000,1490.1088888888883,791.0283598541154,13462.253375806677,298.0,100.0,False,11006.0,8,0,3,181,2023,Italian Grand Prix,R,HAM,49.0,85.888,23.599
0 days 00:00:23.846000,1510.7361751621995,957.0,13586.0,299.85250048,100.0,False,11046.1375104,8,0,3,182,2023,Italian Grand Prix,R,HAM,49.0,85.888,23.846
0 days 00:00:23.999000,1523.5533333333326,1062.4021773580037,13657.363124585067,301.0,100.0,False,11071.0,8,0,3,183,2023,Italian Grand Prix,R,HAM,49.0,85.888,23.999
0 days 00:00:24.007000,1524.223881548324,1068.0,13661.0,301.05031444515646,100.0,False,11075.830186735018,8,0,3,184,2023,Italian Grand Prix,R,HAM,49.0,85.888,24.007
0 days 00:00:24.158000,1536.8916666666662,1175.5003078898876,13727.997949943192,302.0,100.0,False,11167.0,8,0,3,185,2023,Italian Grand Prix,R,HAM,49.0,85.888,24.158
0 days 00:00:24.207000,1541.0107371277948,1211.0,13749.0,302.3062496,100.0,False,11192.7249664,8,0,3,186,2023,Italian Grand Prix,R,HAM,49.0,85.888,24.207
0 days 00:00:24.318000,1550.358333333333,1292.4261793438243,13795.177588579465,303.0,100.0,False,11251.0,8,0,3,187,2023,Italian Grand Prix,R,HAM,49.0,85.888,24.318
0 days 00:00:24.367000,1554.491699398486,1329.0,13815.0,303.27222186666665,100.0,False,11254.538884266667,8,0,3,188,2023,Italian Grand Prix,R,HAM,49.0,85.888,24.367
0 days 00:00:24.547000,1569.7143919469045,1464.0,13884.0,304.27222186666665,100.0,False,11267.538884266667,8,0,3,189,2023,Italian Grand Prix,R,HAM,49.0,85.888,24.547
0 days 00:00:24.678000,1580.858333333333,1552.103803675705,13926.999790968515,305.0,100.0,False,11277.0,8,0,3,190,2023,Italian Grand Prix,R,HAM,49.0,85.888,24.678
0 days 00:00:24.867000,1597.0521876159746,1713.0,13994.0,306.88999936,100.0,False,11319.05248576,8,0,3,191,2023,Italian Grand Prix,R,HAM,49.0,85.888,24.867
0 days 00:00:25.078000,1615.1916666666662,1993.833535466706,14092.900158173119,309.0,100.0,False,11366.0,8,0,3,192,2023,Italian Grand Prix,R,HAM,49.0,85.888,25.078
0 days 00:00:25.087000,1615.9641820825827,2003.0,14096.0,309.0,100.0,False,11367.0968672,8,0,3,193,2023,Italian Grand Prix,R,HAM,49.0,85.888,25.087
0 days 00:00:25.398000,1642.6583333333328,2150.394881470747,14137.626071242394,309.0,100.0,False,11405.0,8,0,3,194,2023,Italian Grand Prix,R,HAM,49.0,85.888,25.398
0 days 00:00:25.427000,1645.1596541558372,2169.0,14142.0,309.3624992,100.0,False,11412.6124832,8,0,3,195,2023,Italian Grand Prix,R,HAM,49.0,85.888,25.427
0 days 00:00:25.558000,1656.4805555555552,2279.977187991527,14168.38278484483,311.0,100.0,False,11447.0,8,0,3,196,2023,Italian Grand Prix,R,HAM,49.0,85.888,25.558
0 days 00:00:25.566000,1657.171656027312,2287.0,14170.0,311.0,100.0,False,11447.566666666668,8,0,3,197,2023,Italian Grand Prix,R,HAM,49.0,85.888,25.566
0 days 00:00:25.798000,1677.2138888888883,2480.069424280462,14209.997233030374,311.0,100.0,False,11464.0,8,0,3,198,2023,Italian Grand Prix,R,HAM,49.0,85.888,25.798
0 days 00:00:25.866000,1683.1132497128917,2542.0,14221.0,311.56666666666666,100.0,False,11479.583333333334,8,0,3,199,2023,Italian Grand Prix,R,HAM,49.0,85.888,25.866
0 days 00:00:26.038000,1698.080555555555,2717.0465205263554,14249.118425801555,313.0,100.0,False,11519.0,8,0,3,200,2023,Italian Grand Prix,R,HAM,49.0,85.888,26.038
0 days 00:00:26.106000,1704.0017803040198,2782.0,14259.0,313.14166666666665,100.0,False,11532.6,8,0,3,201,2023,Italian Grand Prix,R,HAM,49.0,85.888,26.106
0 days 00:00:26.446000,1733.6481175980014,3041.0,14295.0,313.85,100.0,False,11600.6,8,0,3,202,2023,Italian Grand Prix,R,HAM,49.0,85.888,26.446
0 days 00:00:26.518000,1739.9472222222219,3099.035847292006,14302.110860070814,314.0,100.0,False,11615.0,8,0,3,203,2023,Italian Grand Prix,R,HAM,49.0,85.888,26.518
0 days 00:00:26.647000,1751.255446591846,3215.0,14315.0,314.7166663111111,100.0,False,11623.599995733333,8,0,3,204,2023,Italian Grand Prix,R,HAM,49.0,85.888,26.647
0 days 00:00:26.878000,1771.5472222222218,3465.7500786137193,14337.184338541329,316.0,100.0,False,11639.0,8,0,3,205,2023,Italian Grand Prix,R,HAM,49.0,85.888,26.878
0 days 00:00:26.927000,1775.8513670683494,3512.0,14341.0,316.0,100.0,False,11635.7333376,8,0,3,206,2023,Italian Grand Prix,R,HAM,49.0,85.888,26.927
0 days 00:00:27.118000,1792.6138888888884,3647.8110847201897,14351.901741121177,316.0,100.0,False,11623.0,8,0,3,207,2023,Italian Grand Prix,R,HAM,49.0,85.888,27.118
0 days 00:00:27.226000,1802.0654979215426,3722.0,14358.0,315.3291922799274,100.0,False,11627.024846320435,8,0,3,208,2023,Italian Grand Prix,R,HAM,49.0,85.888,27.226
0 days 00:00:27.279000,1806.7013888888885,3762.9204220855245,14361.469885386163,315.0,100.0,False,11629.0,8,0,3,209,2023,Italian Grand Prix,R,HAM,49.0,85.888,27.279
0 days 00:00:27.467000,1823.150398915484,3931.0,14376.0,315.0,100.0,False,11607.85,8,0,3,210,2023,Italian Grand Prix,R,HAM,49.0,85.888,27.467
0 days 00:00:27.519000,1827.7013888888882,3983.2909074936006,14380.47576639546,315.0,100.0,False,11602.0,8,0,3,211,2023,Italian Grand Prix,R,HAM,49.0,85.888,27.519
0 days 00:00:27.759000,1848.7013888888885,4233.649147682421,14401.41013071694,315.0,100.0,False,11550.0,8,0,3,212,2023,Italian Grand Prix,R,HAM,49.0,85.888,27.759
0 days 00:00:27.767000,1849.4003784837828,4241.0,14402.0,314.95,100.0,False,11548.35,8,0,3,213,2023,Italian Grand Prix,R,HAM,49.0,85.888,27.767
0 days 00:00:27.919000,1862.656944444444,4363.989900203138,14411.468649745726,314.0,100.0,False,11517.0,8,0,3,214,2023,Italian Grand Prix,R,HAM,49.0,85.888,27.919
0 days 00:00:28.106000,1878.8674234931264,4502.0,14421.0,312.44166613333334,100.0,False,11471.808317866667,8,0,3,215,2023,Italian Grand Prix,R,HAM,49.0,85.888,28.106
0 days 00:00:28.159000,1883.456944444444,4545.65876629014,14423.85383313496,312.0,100.0,False,11459.0,8,0,3,216,2023,Italian Grand Prix,R,HAM,49.0,85.888,28.159
0 days 00:00:28.307000,1896.2815044555418,4675.0,14432.0,312.0,100.0,False,11472.566666666668,8,0,3,217,2023,Italian Grand Prix,R,HAM,49.0,85.888,28.307
0 days 00:00:28.399000,1904.2569444444441,4756.458848496936,14436.938613025315,312.0,100.0,False,11481.0,8,0,3,218,2023,Italian Grand Prix,R,HAM,49.0,85.888,28.399
0 days 00:00:28.607000,1922.2891566353933,4935.0,14447.0,312.0,100.0,False,11474.314285714287,8,0,3,219,2023,Italian Grand Prix,R,HAM,49.0,85.888,28.607
0 days 00:00:28.679000,1928.5236111111105,4991.192898360376,14449.775239038223,312.0,100.0,False,11472.0,8,0,3,220,2023,Italian Grand Prix,R,HAM,49.0,85.888,28.679
0 days 00:00:28.807000,1939.591373598068,5107.0,14455.0,311.36,100.0,False,11429.76,8,0,3,221,2023,Italian Grand Prix,R,HAM,49.0,85.888,28.807
0 days 00:00:28.879000,1945.8013888888886,5200.683611132681,14459.130794985631,311.0,100.0,False,11406.0,8,0,3,222,2023,Italian Grand Prix,R,HAM,49.0,85.888,28.879
0 days 00:00:28.966000,1953.2857911021656,5314.0,14464.0,310.68928548571427,100.0,False,11405.067856457143,8,0,3,223,2023,Italian Grand Prix,R,HAM,49.0,85.888,28.966
0 days 00:00:29.159000,1969.9124999999995,5441.447996104118,14468.581838926892,310.0,100.0,False,11403.0,8,0,3,224,2023,Italian Grand Prix,R,HAM,49.0,85.888,29.159
0 days 00:00:29.266000,1979.2398610656087,5503.0,14471.0,310.0,100.0,False,11402.235713828572,8,0,3,225,2023,Italian Grand Prix,R,HAM,49.0,85.888,29.266
0 days 00:00:29.439000,1994.0236111111108,5649.317364183529,14477.868240466301,310.0,100.0,True,11401.0,8,0,3,226,2023,Italian Grand Prix,R,HAM,49.0,85.888,29.439
0 days 00:00:29.467000,1996.3050973645763,5675.0,14479.0,307.13,93.0,True,11280.95,8,0,3,227,2023,Italian Grand Prix,R,HAM,49.0,85.888,29.467
0 days 00:00:29.806000,2021.6180485833445,5981.0,14490.0,272.38249344,8.249983999999998,True,9827.4872256,8,0,3,228,2023,Italian Grand Prix,R,HAM,49.0,85.888,29.806
0 days 00:00:29.839000,2023.9124999999995,6007.415188021301,14490.875747368174,269.0,0.0,True,9686.0,8,0,3,229,2023,Italian Grand Prix,R,HAM,49.0,85.888,29.839
0 days 00:00:29.999000,2034.6236111111107,6123.95173316418,14494.706977490332,241.0,0.0,True,8939.0,8,0,3,230,2023,Italian Grand Prix,R,HAM,49.0,85.888,29.999
0 days 00:00:30.199000,2046.623611111111,6239.172074768958,14498.842836491447,216.0,0.0,True,8986.0,7,0,3,231,2023,Italian Grand Prix,R,HAM,49.0,85.888,30.199
0 days 00:00:30.207000,2047.0660266787856,6243.0,14499.0,215.14,0.0,True,8986.9,7,0,3,232,2023,Italian Grand Prix,R,HAM,49.0,85.888,30.207
0 days 00:00:30.527000,2062.6171026808242,6364.0,14506.0,180.74,0.0,True,9022.9,7,0,3,233,2023,Italian Grand Prix,R,HAM,49.0,85.888,30.527
0 days 00:00:30.599000,2065.845833333333,6393.027704220396,14508.517834132805,173.0,0.0,True,9031.0,7,0,3,234,2023,Italian Grand Prix,R,HAM,49.0,85.888,30.599
0 days 00:00:30.759000,2072.8236111111105,6463.171561257954,14515.794706278419,157.0,0.0,True,9170.0,7,0,3,235,2023,Italian Grand Prix,R,HAM,49.0,85.888,30.759
0 days 00:00:30.847000,2076.4154078165916,6500.0,14521.0,151.47698892666406,0.0,True,8949.815958543008,7,0,3,236,2023,Italian Grand Prix,R,HAM,49.0,85.888,30.847
0 days 00:00:30.998000,2082.2508333333326,6557.977703501758,14532.032970798666,142.0,0.0,True,8572.0,5,0,3,237,2023,Italian Grand Prix,R,HAM,49.0,85.888,30.998
0 days 00:00:31.067000,2084.8595013826043,6583.0,14538.0,139.4125024,0.0,True,8334.81272,5,0,3,238,2023,Italian Grand Prix,R,HAM,49.0,85.888,31.067
0 days 00:00:31.238000,2091.1174999999994,6642.238532351654,14555.286996168632,133.0,0.0,True,7747.0,4,0,3,239,2023,Italian Grand Prix,R,HAM,49.0,85.888,31.238
0 days 00:00:31.307000,2093.5174939563167,6665.0,14563.0,129.83750293333333,0.0,True,7610.437626666667,4,0,3,240,2023,Italian Grand Prix,R,HAM,49.0,85.888,31.307
0 days 00:00:31.466000,2098.8506283364104,6715.0,14582.0,122.55,0.0,True,7295.75,4,0,3,241,2023,Italian Grand Prix,R,HAM,49.0,85.888,31.466
0 days 00:00:31.478000,2099.2508333333326,6718.6500680057015,14583.497053322355,122.0,0.0,True,7272.0,4,0,3,242,2023,Italian Grand Prix,R,HAM,49.0,85.888,31.478
0 days 00:00:31.567000,2102.21488944283,6745.0,14595.0,120.3312512,0.0,True,7107.3501184,4,0,3,243,2023,Italian Grand Prix,R,HAM,49.0,85.888,31.567
0 days 00:00:31.638000,2104.5397222222214,6764.546283519637,14605.04804054449,119.0,0.0,True,6976.0,4,0,3,244,2023,Italian Grand Prix,R,HAM,49.0,85.888,31.638
0 days 00:00:31.766000,2108.577811985638,6797.0,14625.0,115.26666666666667,0.0,True,6887.466666666666,4,0,3,245,2023,Italian Grand Prix,R,HAM,49.0,85.888,31.766
0 days 00:00:31.878000,2112.006388888888,6823.6274103906435,14643.989241106767,112.0,0.0,False,6810.0,4,0,3,246,2023,Italian Grand Prix,R,HAM,49.0,85.888,31.878
0 days 00:00:32.026000,2116.459135652201,6855.0,14672.0,109.35714285714286,0.0,False,6810.0,4,0,3,247,2023,Italian Grand Prix,R,HAM,49.0,85.888,32.026
0 days 00:00:32.158000,2120.32861111111,6877.74781638313,14700.694737190881,107.0,0.0,False,6810.0,4,0,3,248,2023,Italian Grand Prix,R,HAM,49.0,85.888,32.158
0 days 00:00:32.206000,2121.7061712882683,6885.0,14712.0,106.0,2.4,False,6768.0,4,0,3,249,2023,Italian Grand Prix,R,HAM,49.0,85.888,32.206
0 days 00:00:32.398000,2127.1286111111103,6909.898940914352,14761.688009531614,102.0,12.0,False,6600.0,4,0,3,250,2023,Italian Grand Prix,R,HAM,49.0,85.888,32.398
0 days 00:00:32.446000,2128.494309273288,6916.0,14775.0,102.4,13.6,False,6600.0,4,0,3,251,2023,Italian Grand Prix,R,HAM,49.0,85.888,32.446
0 days 00:00:32.638000,2134.0619444444437,6941.871384541588,14829.818602706844,104.0,20.0,False,6600.0,4,0,3,252,2023,Italian Grand Prix,R,HAM,49.0,85.888,32.638
0 days 00:00:32.646000,2134.299989321907,6943.0,14832.0,104.15555555555555,20.355555555555554,False,6611.666666666667,4,0,3,253,2023,Italian Grand Prix,R,HAM,49.0,85.888,32.646
0 days 00:00:32.806000,2139.1726290611264,6967.0,14873.0,107.26666666666667,27.46666666666667,False,6845.0,4,0,3,254,2023,Italian Grand Prix,R,HAM,49.0,85.888,32.806
0 days 00:00:32.998000,2145.1619444444436,7003.213737116003,14917.882209069274,111.0,36.0,False,7125.0,4,0,3,255,2023,Italian Grand Prix,R,HAM,49.0,85.888,32.998
0 days 00:00:33.086000,2147.904200760438,7022.0,14937.0,111.44,28.52,False,7127.2,4,0,3,256,2023,Italian Grand Prix,R,HAM,49.0,85.888,33.086
0 days 00:00:33.198000,2151.384166666666,7047.471601231342,14959.99634213396,112.0,19.0,False,7130.0,4,0,3,257,2023,Italian Grand Prix,R,HAM,49.0,85.888,33.198
0 days 00:00:33.346000,2155.9491807371915,7084.0,14988.0,111.075,8.825,False,7139.25,4,0,3,258,2023,Italian Grand Prix,R,HAM,49.0,85.888,33.346
0 days 00:00:33.358000,2156.317499999999,7087.116532926528,14990.145980172127,111.0,8.0,False,7140.0,4,0,3,259,2023,Italian Grand Prix,R,HAM,49.0,85.888,33.358
0 days 00:00:33.546000,2162.0618440068065,7137.0,15021.0,110.06,22.1,False,7132.48,4,0,3,260,2023,Italian Grand Prix,R,HAM,49.0,85.888,33.546
0 days 00:00:33.558000,2162.4286111111105,7140.000772394542,15022.751796978331,110.0,23.0,False,7132.0,4,0,3,261,2023,Italian Grand Prix,R,HAM,49.0,85.888,33.558
0 days 00:00:33.766000,2168.825792796135,7197.0,15052.0,110.86307076861631,36.809132297860856,False,7427.170202866776,4,0,3,262,2023,Italian Grand Prix,R,HAM,49.0,85.888,33.766
0 days 00:00:33.799000,2169.859444444444,7210.608586920476,15057.639787596661,111.0,39.0,False,7474.0,4,0,3,263,2023,Italian Grand Prix,R,HAM,49.0,85.888,33.799
0 days 00:00:33.959000,2174.970555555555,7288.899219446628,15087.048385157988,115.0,52.0,False,7618.0,4,0,3,264,2023,Italian Grand Prix,R,HAM,49.0,85.888,33.959
0 days 00:00:33.987000,2175.883088590535,7300.0,15091.0,115.56,53.54,False,7677.22,4,0,3,265,2023,Italian Grand Prix,R,HAM,49.0,85.888,33.987
0 days 00:00:34.159000,2181.581666666666,7340.63524137095,15103.988121385817,119.0,63.0,False,8041.0,4,0,3,266,2023,Italian Grand Prix,R,HAM,49.0,85.888,34.159
0 days 00:00:34.319000,2187.0038888888885,7370.129076627794,15110.567420005911,122.0,63.0,False,8461.0,4,0,3,267,2023,Italian Grand Prix,R,HAM,49.0,85.888,34.319
0 days 00:00:34.326000,2187.251583936758,7372.0,15111.0,122.29166933333333,63.3062528,False,8480.6001792,4,0,3,268,2023,Italian Grand Prix,R,HAM,49.0,85.888,34.326
0 days 00:00:34.547000,2195.653565829457,7450.0,15129.0,131.5,72.975,False,9099.4,4,0,3,269,2023,Italian Grand Prix,R,HAM,49.0,85.888,34.547
0 days 00:00:34.686000,2201.327412503817,7503.0,15140.0,137.29166933333335,79.0562528,False,9488.6001792,4,0,3,270,2023,Italian Grand Prix,R,HAM,49.0,85.888,34.686
0 days 00:00:34.799000,2205.937222222222,7547.146697546207,15148.348655193082,142.0,84.0,False,9805.0,4,0,3,271,2023,Italian Grand Prix,R,HAM,49.0,85.888,34.799
0 days 00:00:34.906000,2210.2988740035007,7590.0,15156.0,145.1208352,87.1208352,False,10366.750336,4,0,3,272,2023,Italian Grand Prix,R,HAM,49.0,85.888,34.906
0 days 00:00:35.039000,2215.8705555555553,7644.752242580691,15165.46492983021,149.0,91.0,False,11065.0,4,0,3,273,2023,Italian Grand Prix,R,HAM,49.0,85.888,35.039
0 days 00:00:35.087000,2217.9728751307566,7665.0,15169.0,151.55,92.35,False,11154.1,4,0,3,274,2023,Italian Grand Prix,R,HAM,49.0,85.888,35.087
0 days 00:00:35.286000,2227.155930517611,7752.0,15185.0,162.1218784,97.9468768,False,11523.4938688,4,0,3,275,2023,Italian Grand Prix,R,HAM,49.0,85.888,35.286
0 days 00:00:35.359000,2230.6261111111107,7785.189568218537,15191.721300804978,166.0,100.0,False,11659.0,4,0,3,276,2023,Italian Grand Prix,R,HAM,49.0,85.888,35.359
0 days 00:00:35.559000,2240.348333333333,7879.128567543367,15212.795248481507,175.0,100.0,False,12359.0,4,0,3,277,2023,Italian Grand Prix,R,HAM,49.0,85.888,35.559
0 days 00:00:35.667000,2245.786089512566,7930.0,15226.0,179.32,100.0,False,11603.0,4,0,3,278,2023,Italian Grand Prix,R,HAM,49.0,85.888,35.667
0 days 00:00:35.759000,2250.515,7975.037166888139,15238.833527883593,183.0,100.0,False,10959.0,5,0,3,279,2023,Italian Grand Prix,R,HAM,49.0,85.888,35.759
0 days 00:00:35.766000,2250.8779692900803,7979.0,15240.0,183.20000182857143,100.0,False,10941.8498432,5,0,3,280,2023,Italian Grand Prix,R,HAM,49.0,85.888,35.766
0 days 00:00:36.039000,2265.3705555555557,8180.017786891757,15301.394965686819,191.0,100.0,False,10273.0,5,0,3,281,2023,Italian Grand Prix,R,HAM,49.0,85.888,36.039
0 days 00:00:36.066000,2266.837114053478,8195.0,15306.0,192.1812528,100.0,False,10432.9753792,5,0,3,282,2023,Italian Grand Prix,R,HAM,49.0,85.888,36.066
0 days 00:00:36.199000,2274.1705555555554,8242.487709239107,15320.515800986044,198.0,100.0,False,11221.0,5,0,3,283,2023,Italian Grand Prix,R,HAM,49.0,85.888,36.199
0 days 00:00:36.346000,2282.5864199866805,8283.0,15333.0,202.67727476363638,100.0,False,11358.311423418181,5,0,3,284,2023,Italian Grand Prix,R,HAM,49.0,85.888,36.346
