u,s,X,Y,dx,dy,ddx,ddy,Curvature,ICC,Radius_m
0.7871914609739826,5471.048555458835,-290.59810058509805,-1073.7211834717966,5020.0295124361355,4813.058593467691,53144.98538044689,-64245.88343059691,0.0017192715307504365,0.0017192715307504365,581.6416907476591
0.7878585723815876,5475.686646956282,-287.2373380166253,-1070.5247530100087,5055.563432549215,4769.660180590826,53385.70711857808,-65862.55837425544,0.001750052396847329,0.001750052396847329,571.4114627661847
0.7885256837891927,5480.321906123431,-283.85281679957166,-1067.357633865115,5091.2579408798665,4725.18326541665,53626.42885670932,-67479.23331791424,0.0017812078672668405,0.0017812078672668405,561.4167882238481
0.7891927951967977,5484.954230076836,-280.44442980370644,-1064.2205455183025,5127.113037428079,4679.6278479451785,53867.15059484051,-69095.90826157278,0.0018127281216925428,0.0018127281216925428,551.6547065349771
0.7898599066044029,5489.583531396336,-277.0120698987966,-1061.1142074507557,5163.128722193862,4632.993928176394,54107.87233297176,-70712.5832052316,0.0018446017485518919,0.0018446017485518919,542.1224395916636
0.790527018012008,5494.209738502999,-273.55562995461077,-1058.0393391436608,5199.304995177212,4585.2815061103065,54348.59407110299,-72329.2581488904,0.001876815659370953,0.001876815659370953,532.8173787377536
0.791194129419613,5498.83279604103,-270.0750028409179,-1054.996660078204,5235.641856378121,4536.4905817469225,54589.31580923419,-73945.93309254895,0.0019093550023531547,0.0019093550023531547,523.7370728688827
0.7918612408272181,5503.452665263177,-266.5700814274848,-1051.9868897355702,5272.139305796603,4486.621155086227,54830.03754736543,-75562.60803620776,0.0019422030757190465,0.0019422030757190465,514.8792175760394
0.7925283522348231,5508.0693244191325,-263.04075858408083,-1049.010747596946,5308.797343432644,4435.673226128236,55070.75928549663,-77179.28297986629,0.001975341241415121,0.001975341241415121,506.2416452580146
0.7931954636424282,5512.682769146395,-259.48692718047283,-1046.0689531435153,5345.615969286257,4383.646794872931,55311.481023627864,-78795.95792352509,0.0020087488398743895,0.0020087488398743895,497.82231613511806
0.7938625750500333,5517.29305042563,-255.9085318413749,-1043.1621025675852,5382.286668360586,4331.276795309144,54326.149189574906,-77491.96952335794,0.0019784782631201863,0.0019784782631201863,505.4389621763831
0.7945296864576383,5521.9005458136035,-252.3059611075446,-1040.28973457968,5418.06645638755,4280.333139426092,52941.655315270866,-75237.11081404811,0.0019266356801527031,0.0019266356801527031,519.0394895628327
0.7951967978652434,5526.505770843176,-248.6798293448956,-1037.450849937271,5452.9226327572105,4230.89372551055,51557.161440966614,-72982.2521047379,0.0018739755912154214,0.0018739755912154214,533.6248800078665
0.7958639092728484,5531.10921175067,-245.03075270530186,-1034.6444451433824,5486.855197469558,4182.958553562535,50172.66756666259,-70727.39339542805,0.0018205841707049123,0.0018205841707049123,549.2742472943779
0.7965310206804536,5535.711324875294,-241.35934734063508,-1031.8695167010374,5519.864150524605,4136.527623582029,48788.17369235832,-68472.53468611784,0.0017665437207124532,0.0017665437207124532,566.0771303167614
0.7971981320880587,5540.312537386825,-237.66622940276852,-1029.1250611132598,5551.949491922343,4091.6009355690426,47403.679818054065,-66217.67597680762,0.0017119324934025144,0.0017119324934025144,584.1351828146398
0.7978652434956637,5544.91324804238,-233.95201504357567,-1026.410074883074,5583.111221662768,4048.178489523581,46019.185943750024,-63962.81726749778,0.0016568245583082925,0.0016568245583082925,603.5642065935177
0.7985323549032688,5549.513827969451,-230.217320414928,-1023.7235545135024,5613.349339745891,4006.2602854456313,44634.69206944577,-61707.958558187565,0.0016012897116201206,0.0016012897116201206,624.4966121641038
0.7991994663108739,5554.114621472511,-226.462761668699,-1021.0644965075693,5642.663846171706,3965.8463233352,43250.19819514151,-59453.09984887735,0.001545393424346322,0.001545393424346322,647.084415040128
0.7998665777184789,5558.715946860609,-222.68895495676205,-1018.4318973682992,5671.054740940209,3926.9366031922937,41865.70432083748,-57198.241139567515,0.0014891968261055934,0.0014891968261055934,671.5029084604655
0.800533689126084,5563.31809729351,-218.8965164309887,-1015.8247535987148,5698.522024051408,3889.5311250168993,40481.21044653322,-54943.3824302573,0.0014327567212578936,0.0014327567212578936,697.955197252222
0.801200800533689,5567.921341644075,-215.0860622432529,-1013.2420617018397,5725.065695505295,3853.6298888090296,39096.7165722292,-52688.52372094746,0.0013761256340879939,0.0013761256340879939,726.6778375673051
0.8018679119412941,5572.5259253747145,-211.25820854542636,-1010.6828181806978,5750.68575530188,3819.2328945686722,37712.22269792493,-50433.66501163725,0.0013193518798137113,0.0013193518798137113,757.9479101065874
